;question;answer
234;[<p>Определите относительную влажность воздуха при температуре 18° C, если точка росы 9° C. Давление насыщенного пара при температуре 9° С равно 1147 Па, при температуре 18° С равно 2066 Па.</p>, <p><em>Задача №4.4.1 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];[<p>\(t=18^\circ\) C, \(t_р=9^\circ\) C, \(p=1147\) Па, \(p_н=2066\) Па, \(\varphi-?\)</p>, <p>Относительная влажность воздуха равна отношению давления пара \(p\) к давлению насыщенного пара \(p_н\) при данной температуре:</p>, <p>\[\varphi  = \frac{p}{{{p_н}}}\]</p>, <p>Давление насыщенного пара \(p_н\) при температуре \(t\) нам известно из условия.</p>, <p>Также нам известна точка росы (то есть температура, при охлаждении до которой пар станет насыщенным), значит мы знаем давление пара \(p\), оно равно давлению насыщенных паров при температуре, равной точке росы \(t_р\).</p>, <p>Посчитаем ответ:</p>, <p>\[\varphi  = \frac{{1147}}{{2066}} = 0,56\]</p>]
235;[<p>Определите давление водяных паров в воздухе при температуре 20° С и относительной влажности 55%. Давление насыщенных паров при этой температуре 2,33 кПа.</p>, <p><em>Задача №4.4.2 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(t=20^\circ\) C, \(\varphi=55\%\), \(p_н=2,33\) кПа, \(p-?\)</p>, <p>Относительная влажность воздуха равна отношению давления пара при некоторой температуре к давлению насыщенного пара при той же температуре, умноженному на 100%:</p>, <p>\[\varphi  = \frac{p}{{{p_н}}} \cdot 100\% \]</p>, <p>Значит давление водяных паров \(p\) можно найти по формуле:</p>, <p>\[p = \frac{{\varphi {p_н}}}{{100\% }}\]</p>, <p>Посчитаем ответ:</p>, <p>\[p = \frac{{55\%  \cdot 2,33 \cdot {{10}^3}}}{{100\% }} = 1281,5\;Па\]</p>]"
236;[<p>5 м<sup>3</sup> воздуха при температуре 25° С содержат 86,5 г водяного пара. Определить абсолютную влажность воздуха.</p>, <p><em>Задача №4.4.3 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(V=5\) м<sup>3</sup>, \(t=25^\circ\) C, \(m=86,5\) г, \(\rho-?\)</p>, <p>Абсолютная влажность воздуха \(\rho\) – это плотность водяных паров, содержащихся в воздухе при данной температуре, или масса водяного пара, содержащаяся в одном кубическом метре воздуха. Её можно определить по такой формуле:</p>, <p>\[\rho  = \frac{m}{V}\]</p>, <p>Переведём массу в систему СИ:</p>, <p>\[86,5\;г = 86,5 \cdot {10^{ – 3}}\;кг\]</p>, <p>Посчитаем ответ:</p>, <p>\[\rho  = \frac{{86,5 \cdot {{10}^{ – 3}}}}{5} = 0,0173\;кг/м^3 = 17,3\;г/м^3\]</p>, <p>Поскольку содержание водяных паров в воздухе мало, в физике обычно пользуются внесистемной единицей измерения – г/м<sup>3 </sup>(грамм на кубический метр).</p>]"
237;[<p>Определить абсолютную влажность воздуха при температуре 37° C, если давление насыщающего водяного пара при этой температуре 5,95 кПа, а относительная влажность 81%.</p>, <p><em>Задача №4.4.4 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(t=37^\circ\) C, \(p_н=5,95\) кПа, \(\varphi=81\%\), \(\rho-?\)</p>, <p>Относительная влажность воздуха \(\varphi\) – это отношение давления водяных паров при данной температуре к давлению насыщенных водяных паров при этой же температуре, выраженное в процентах.</p>, <p>\[\varphi  = \frac{p}{{{p_н}}} \cdot 100\% \]</p>, <p>Значит давление паров \(p\) равно:</p>, <p>\[p = \frac{{\varphi {p_н}}}{{100\% }}\;\;\;\;(1)\]</p>, <p>Запишем уравнение Клапейрона-Менделеева для водяного пара, содержащегося в воздухе. Это можно выполнять для ненасыщенного пара, поскольку он ведёт себя как идеальный газ.</p>, <p>\[p = \frac{\rho }{M}RT\;\;\;\;(2)\]</p>, <p>Здесь \(M\) – молярная масса водяного пара, она равна 0,018 кг/моль.</p>, <p>Приравняем выражения (1) и (2):</p>, <p>\[\frac{{\varphi {p_н}}}{{100\% }} = \frac{\rho }{M}RT\]</p>, <p>Откуда абсолютная влажность воздуха \(\rho\) равна:</p>, <p>\[\rho  = \frac{{\varphi {p_н}M}}{{100\%  \cdot RT}}\]</p>, <p>Переведём температуру в систему СИ:</p>, <p>\[37^\circ\;C  = 310\;К\]</p>, <p>Посчитаем ответ:</p>, <p>\[\rho  = \frac{{81\%  \cdot 5,95 \cdot {{10}^3} \cdot 0,018}}{{100\%  \cdot 8,31 \cdot 310}} = 0,0337\;кг/м^3 = 33,7\;г/м^3\]</p>, <p>В задачнике указан иной ответ: 4820 Па. Вероятно в ответе по ошибке указали давление паров \(p\) при указанной температуре, давайте воспользуемся формулой (1) и проверим наше предположение:</p>, <p>\[p = \frac{{81\%  \cdot 5,95 \cdot {{10}^3}}}{{100\% }} = 4820\;Па\]</p>, <p>Наше предположение оказалось верным. Но всё же в ответе мы укажем верный ответ к задаче.</p>]"
238;[<p>В 6 м<sup>3</sup> воздуха с температурой 19° С содержится 51,3 г водяного пара. Определите абсолютную влажность воздуха. Плотность насыщенного пара при 19° С равна 16,3 г/м<sup>3</sup>.</p>, <p><em>Задача №4.4.5 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(V=6\) м<sup>3</sup>, \(t=19^\circ\) C, \(m=51,3\) г, \(\rho_н=16,3\) г/м<sup>3</sup>, \(\rho-?\)</p>, <p>Абсолютная влажность воздуха \(\rho\) – это по сути плотность водяных паров в воздухе при данной температуре. То есть она равна массе водяных паров, содержащихся в одном кубическом метре.</p>, <p>\[\rho  = \frac{m}{V}\]</p>, <p>Поскольку все величины, входящие в эту формулу, известны, то можно сразу посчитать ответ, но для начала переведём массу в систему СИ.</p>, <p>\[51,3\;г = 51,3 \cdot {10^{ – 3}}\;кг\]</p>, <p>\[\rho  = \frac{{51,3 \cdot {{10}^{ – 3}}}}{6} = 0,0086\;кг/м^3 = 8,6\;г/м^3\]</p>, <p>Поскольку абсолютная влажность – величина маленькая, то зачастую используют внесистемную единицу измерения – г/м<sup>3</sup>.</p>, <p>Кстати, всегда сверяйте полученное значение плотности с плотностью насыщенных паров \(\rho_н\), поскольку последняя всегда должна быть больше или в крайнем случае равна, если водяной пар насыщен.</p>, <p>\[\rho  \leq {\rho _н}\]</p>, <p>\[8,6\;г/м^3 \leq 16,3\;г/м^3\;- верно.\]</p>, <p>Как видите, условие соблюдается.</p>]"
239;[<p>В 10 м<sup>3</sup> воздуха с температурой 19° С содержится 71,3 г водяного пара. Определите относительную влажность воздуха. Плотность насыщенного пара при 19° С равна 16,3 г/м<sup>3</sup>.</p>, <p><em>Задача №4.4.6 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(V=10\) м<sup>3</sup>, \(t=19^\circ\) C, \(m=71,3\) г, \(\rho_н=16,3\) г/м<sup>3</sup>, \(\varphi-?\)</p>, <p>Относительная влажность воздуха \(\varphi\) равна отношению плотности пара \(\rho\) при данной температуре к плотности насыщенного пара \(\rho_н\) при той же температуре, выраженное в процентах.</p>, <p>\[\varphi  = \frac{\rho }{{{\rho _н}}} \cdot 100\% \]</p>, <p>Плотность пара \(\rho\) (её еще называют абсолютной влажностью) можно найти по формуле:</p>, <p>\[\rho  = \frac{m}{V}\]</p>, <p>В итоге имеем такое решение задачи в общем виде:</p>, <p>\[\varphi  = \frac{m}{{{\rho _н}V}} \cdot 100\% \]</p>, <p>Переведем величины в систему СИ:</p>, <p>\[71,3\;г = 71,3 \cdot {10^{ – 3}}\;кг\]</p>, <p>\[16,3\;г/м^3 = 16,3 \cdot {10^{ – 3}}\;кг/м^3\]</p>, <p>Произведем вычисления:</p>, <p>\[\varphi  = \frac{{71,3 \cdot {{10}^{ – 3}}}}{{16,3 \cdot {{10}^{ – 3}} \cdot 10}} \cdot 100\%  = 43,7\%  = 0,437\]</p>]"
240;[<p>В комнате объемом 120 м<sup>3</sup> при температуре 15° C относительная влажность составляет 60%. Определите массу водяных паров в воздухе комнаты, если давление насыщенного пара для этой температуры 12,79 мм рт.ст.</p>, <p><em>Задача №4.4.7 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(V=120\) м<sup>3</sup>, \(t=15^\circ\) C, \(\varphi=60\%\), \(h_{рт}=12,79\) мм, \(m-?\)</p>, <p>Запишем уравнение Клапейрона-Менделеева для водяных паров:</p>, <p>\[pV = \frac{m}{M}RT\]</p>, <p>Здесь \(M\) – молярная масса водяных паров, равная 0,018 кг/моль. Откуда искомую массу можно найти из выражения:</p>, <p>\[m = \frac{{pVM}}{{RT}}\;\;\;\;(1)\]</p>, <p>Относительная влажность \(\varphi\) – это отношение давления паров при данной температуре к давлению насыщенных паров при той же температуре, выраженное в процентах.</p>, <p>\[\varphi  = \frac{p}{{{p_н}}} \cdot 100\% \]</p>, <p>\[p = \frac{{\varphi {p_н}}}{{100\% }}\;\;\;\;(2)\]</p>, <p>Давление насыщенных паров \(p_н\) будем определять по формуле:</p>, <p>\[{p_н} = \rho_{рт} g{h_{рт}}\;\;\;\;(3)\]</p>, <p>В этой формуле \(\rho_{рт}\) – плотность ртути, равная 13600 кг/м<sup>3</sup>.</p>, <p>Подставим выражение (3) в (2), а полученное – в формулу (1), тогда получим:</p>, <p>\[m = \frac{{\varphi {\rho _{рт}}g{h_{рт}}VM}}{{100\%  \cdot RT}}\]</p>, <p>Выполним перевод величин в систему СИ:</p>, <p>\[15^\circ\;С  = 288\;К\]</p>, <p>\[12,79\;мм = 12,79 \cdot {10^{ – 3}}\;м\]</p>, <p>Численный ответ к задаче равен:</p>, <p>\[m = \frac{{60\%  \cdot 13600 \cdot 10 \cdot 12,79 \cdot {{10}^{ – 3}} \cdot 120 \cdot 0,018}}{{100\%  \cdot 8,31 \cdot 288}} = 0,942\;кг = 942\;г\]</p>]"
241;[<p>Найти массу водяного пара, содержащегося в спортивном зале объемом 1100 м<sup>3</sup>, при температуре 30° С, если относительная влажность воздуха 80%. Плотность насыщенных паров при этой температуре 30,3 г/м<sup>3</sup>.</p>, <p><em>Задача №4.4.8 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(V=1100\) м<sup>3</sup>, \(t=30^\circ\) C, \(\varphi=80\%\), \(\rho_н=30,3\) г/м<sup>3</sup>, \(m-?\)</p>, <p>Массу водяного пара \(m\), содержащегося в зале, можно найти, перемножив плотность водяного пара \(\rho\) на объем зала \(V\).</p>, <p>\[m = \rho V\;\;\;\;(1)\]</p>, <p>Относительная влажность воздуха \(\varphi\) – это отношение плотности водяного пара \(\rho\) при данной температуре к плотности насыщенного пара \(\rho_н\) при той же температуре (выраженное в процентах).</p>, <p>\[\varphi  = \frac{\rho }{{{\rho _н}}} \cdot 100\% \]</p>, <p>Откуда плотность пара равна:</p>, <p>\[\rho  = \frac{{\varphi {\rho _н}}}{{100\% }}\]</p>, <p>Подставим полученное выражение в формулу (1):</p>, <p>\[m = \frac{{\varphi {\rho _н}V}}{{100\% }}\]</p>, <p>Переведем плотность насыщенного пара \(\rho_н\) в систему СИ:</p>, <p>\[30,3\;г/м^3 = 30,3 \cdot {10^{ – 3}}\;кг/м^3\]</p>, <p>Посчитаем ответ:</p>, <p>\[m = \frac{{80\%  \cdot 30,3 \cdot {{10}^{ – 3}} \cdot 1100}}{{100\% }} = 26,66\;кг\]</p>]"
242;[<p>В комнате объемом 200 м<sup>3</sup> относительная влажность воздуха при 20° С равна 70%. Определите массу водяных паров в воздухе комнаты, если плотность насыщенного пара при 20° С равна 17,3 г/м<sup>3</sup>.</p>, <p><em>Задача №4.4.9 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(V=200\) м<sup>3</sup>, \(t=20^\circ\) C, \(\varphi=70\%\), \(\rho_н=17,3\) г/м<sup>3</sup>, \(m-?\)</p>, <p>Чтобы определить всю массу водяных паров \(m\), содержащихся в воздухе, нужно плотность паров \(\rho\) умножить на объем \(V\).</p>, <p>\[m = \rho V\;\;\;\;(1)\]</p>, <p>Относительная влажность воздуха – это выраженное в процентах отношение плотности паров \(\rho\) при данной температуре к плотности насыщенных паров \(\rho_н\) при той же температуре.</p>, <p>\[\varphi  = \frac{\rho }{{{\rho _н}}} \cdot 100\% \]</p>, <p>Выразим плотность пара \(\rho\) и подставим выражение в формулу (1).</p>, <p>\[\rho  = \frac{{\varphi {\rho _н}}}{{100\% }}\]</p>, <p>\[m = \frac{{\varphi {\rho _н}V}}{{100\% }}\]</p>, <p>Переведём плотность насыщенного пара \(\rho_н\) в систему СИ:</p>, <p>\[17,3\;г/м^3 = 17,3 \cdot {10^{ – 3}}\;кг/м^3\]</p>, <p>Численно масса водяных паров равна:</p>, <p>\[m = \frac{{70\%  \cdot 17,3 \cdot {{10}^{ – 3}} \cdot 200}}{{100\% }} = 2,422\;кг = 2422\;г\]</p>]"
243;[<p>При температуре 22° C относительная влажность воздуха равна 60%. Найти относительную влажность при понижении температуры до 16° C. Давление насыщенного пара при 22° C равно 2,639 кПа, а при 16° C – 1,813 кПа.</p>, <p><em>Задача №4.4.10 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(t_1=22^\circ\) C, \(\varphi_1=60\%\), \(t_2=16^\circ\) C, \(p_{н1}=2,639\) кПа, \(p_{н2}=1,813\) кПа, \(\varphi_2-?\)</p>, <p>Относительная влажность воздуха \(\varphi\) – это отношение давления пара \(p\) при данной температуре к давлению насыщенного пара \(p_н\) при той же температуре. В таком случае относительная влажность будет выражена в долях единицы.</p>, <p>\[\varphi  = \frac{p}{{{p_н}}}\]</p>, <p>Поэтому относительную влажность при температуре \(t_1\) и \(t_2\) можно найти по формулам:</p>, <p>\[\left\{ \begin{gathered}<br/> {\varphi _1} = \frac{{{p_1}}}{{{p_{н1}}}} \hfill \\<br/> {\varphi _2} = \frac{{{p_2}}}{{{p_{н2}}}} \hfill \\<br/> \end{gathered} \right.\]</p>, <p>Поделим нижнее равенство на верхнее:</p>, <p>\[\frac{{{\varphi _2}}}{{{\varphi _1}}} = \frac{{{p_2} \cdot {p_{н1}}}}{{{p_1} \cdot {p_{н2}}}}\]</p>, <p>\[{\varphi _2} = {\varphi _1}\frac{{{p_2} \cdot {p_{н1}}}}{{{p_1} \cdot {p_{н2}}}}\;\;\;\;(1)\]</p>, <p>Водяной пар (вместе с атмосферным воздухом) будет изохорически охлаждаться. Предположим, что он не станет насыщенным – это даёт нам право применить для водяного пара закон Шарля:</p>, <p>\[\frac{{{p_1}}}{{{T_1}}} = \frac{{{p_2}}}{{{T_2}}}\]</p>, <p>Тогда отношение давлений \(p_2\) к \(p_1\) равно:</p>, <p>\[\frac{{{p_2}}}{{{p_1}}} = \frac{{{T_2}}}{{{T_1}}}\]</p>, <p>Переведём температуры в абсолютную шкалу температур и посчитаем это отношение:</p>, <p>\[22^\circ\;C  = 295\;К\]</p>, <p>\[16^\circ\;C  = 289\;К\]</p>, <p>\[\frac{{{p_2}}}{{{p_1}}} = \frac{{289}}{{295}} = 0,98 \approx 1\]</p>, <p>Раз отношение давлений приближенно равно единице, значит давления приближенно равны друг другу. Тогда формула (1) примет вид:</p>, <p>\[{\varphi _2} = \frac{{{\varphi _1}{p_{н1}}}}{{{p_{н2}}}}\]</p>, <p>Посчитаем ответ:</p>, <p>\[{\varphi _2} = \frac{{0,6 \cdot 2639}}{{1813}} = 0,87\]</p>]"
244;[<p>В комнате размером 10x5x3 м<sup>3</sup> поддерживается температура 293 К, а точка росы 283 К. Определите массу водяных паров, содержащихся в комнате. Плотность насыщенных паров 9,4 г/м<sup>3</sup> при 283 К и 17,3 г/м<sup>3</sup> – при 293 К.</p>, <p><em>Задача №4.4.11 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(a=10\) м, \(b=5\) м, \(c=3\) м, \(T=293\) К, \(T_р=283\) К, \(\rho_{н1}=9,4\) г/м<sup>3</sup>, \(\rho_{н2}=17,3\) г/м<sup>3</sup>, \(m-?\)</p>, <p>Точка росы – это температура, при которой водяные пары, содержащиеся в воздухе, станут насыщенными.</p>, <p>Если в условии дана точка росы, то при любой температуре выше точки росы водяной пар будет иметь плотность \(\rho\), равную плотности насыщенного пара \(\rho_н\) при температуре, равной точке росы.</p>, <p>Поэтому плотность пара \(\rho\) при температуре \(T\) равна плотности \(\rho_{н1}\) (при точке росы). Это вызвано тем, что при изохорном процессе плотность пара не изменяется до тех пор, пока он является ненасыщенным.</p>, <p>Массу водяного пара \(m\) можно найти, перемножив плотность пара \(\rho\) на объем \(V\):</p>, <p>\[m = \rho V\]</p>, <p>Учитывая вышесказанное, имеем:</p>, <p>\[m = {\rho _{н1}}V\]</p>, <p>Объем комнаты можно найти по формуле:</p>, <p>\[V = abc\]</p>, <p>Решение задачи в общем виде такое:</p>, <p>\[m = {\rho _{н1}}abc\]</p>, <p>Переведем плотность насыщенного пара \(\rho_{н1}\) при температуре \(T_р\) в систему СИ:</p>, <p>\[9,4\;г/м^3 = 9,4 \cdot {10^{ – 3}}\;кг/м^3\]</p>, <p>Посчитаем ответ:</p>, <p>\[m = 9,4 \cdot {10^{ – 3}} \cdot 10 \cdot 5 \cdot 3 = 1,41\;кг = 1410\;г\]</p>]"
245;[<p>В цистерне объемом 10 м<sup>3</sup> находится воздух с относительной влажностью 70% при температуре 22° C. Оцените число молекул водяного пара в комнате. Давление насыщенных паров воды при температуре 22° С равно 22 мм рт. ст.</p>, <p><em>Задача №4.4.12 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(V=10\) м<sup>3</sup>, \(\varphi=70\%\), \(t=22^\circ\) C, \(h_{рт}=22\) мм, \(N-?\)</p>, <p>Запишем формулу связи давления идеального газа (а пар является таким до тех пор, пока он ненасыщенный) с концентрацией молекул и абсолютной температурой:</p>, <p>\[p = nkT\]</p>, <p>В этой формуле \(k\) – постоянная Больцмана, равная 1,38·10<sup>-23</sup> Дж/К.</p>, <p>Концентрация молекул \(n\) равна отношению количества молекул \(N\) к объему \(V\), занимаемому газом, поэтому:</p>, <p>\[p = \frac{N}{V}kT\]</p>, <p>\[N = \frac{{pV}}{{kT}}\;\;\;\;(1)\]</p>, <p>Относительная влажность воздуха \(\varphi\) – это отношение давления пара при данной температуре к давлению насыщенного пара при той же температуре (в таком случае она выражается в долях единицы).</p>, <p>\[\varphi  = \frac{p}{{{p_н}}}\]</p>, <p>\[p = \varphi {p_н}\;\;\;\;(2)\]</p>, <p>Давление насыщенного пара дано в высоте ртутного столба \(h_{рт}\), его можно найти по формуле:</p>, <p>\[{p_н} = {\rho _{рт}}g{h_{рт}}\;\;\;\;(3)\]</p>, <p>Здесь \(\rho_{рт}\) – это плотность ртути, равная 13600 кг/м<sup>3</sup>.</p>, <p>Подставим выражение (3) в (2), а полученное – в формулу (1), тогда мы получим такое решение задачи в общем виде:</p>, <p>\[N = \frac{{\varphi {\rho _{рт}}g{h_{рт}}V}}{{kT}}\]</p>, <p>Переведем температуру в Кельвины, а относительную влажность – в доли единиц, высоту ртутного столба – в метры:</p>, <p>\[22^\circ\;C  = 295\;К\]</p>, <p>\[70\%  = 0,7\]</p>, <p>\[22\;мм = 0,022\;м\]</p>, <p>Произведём вычисления:</p>, <p>\[N = \frac{{0,7 \cdot 13600 \cdot 10 \cdot 0,022 \cdot 10}}{{1,38 \cdot {{10}^{ – 23}} \cdot 295}} = 5,14 \cdot {10^{24}}\]</p>]"
246;[<p>Воздух в помещении имеет температуру 24° C и относительную влажность 50%. Определите влажность воздуха после его охлаждения до 20° C. Охлаждение считать изохорическим. Давление насыщенного водяного пара при 20° C – 2330 Па, при 24° C – 2943 Па.</p>, <p><em>Задача №4.4.13 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(t_1=24^\circ\) C, \(\varphi_1=50\%\), \(t_2=20^\circ\) C, \(V=const\), \(p_{н2}=2330\) Па, \(p_{н1}=2943\) Па, \(\varphi_2-?\)</p>, <p>Относительная влажность воздуха (выраженное в долях единицы) – это отношение давления водяного пара при данной температуре к давлению насыщенного пара при той же температуре. Значит относительную влажность при температурах \(t_1\) и \(t_2\) можно определить по формуле:</p>, <p>\[\left\{ \begin{gathered}<br/> {\varphi _1} = \frac{{{p_1}}}{{{p_{н1}}}} \hfill \\<br/> {\varphi _2} = \frac{{{p_2}}}{{{p_{н2}}}} \hfill \\<br/> \end{gathered} \right.\]</p>, <p>Поделим нижнее равенство на верхнее:</p>, <p>\[\frac{{{\varphi _2}}}{{{\varphi _1}}} = \frac{{{p_2} \cdot {p_{н1}}}}{{{p_1} \cdot {p_{н2}}}}\]</p>, <p>Тогда искомую относительную влажность \(\varphi_2\) можно найти по формуле:</p>, <p>\[{\varphi _2} = {\varphi _1}\frac{{{p_2} \cdot {p_{н1}}}}{{{p_1} \cdot {p_{н2}}}}\;\;\;\;(1)\]</p>, <p>Покажем, что давление пара при изохорическом охлаждении практически не меняется. Предположим, что водяной пар на всем процессе будет оставаться ненасыщенным, и запишем закон Шарля:</p>, <p>\[\frac{{{p_1}}}{{{T_1}}} = \frac{{{p_2}}}{{{T_2}}}\]</p>, <p>\[\frac{{{p_2}}}{{{p_1}}} = \frac{{{T_2}}}{{{T_1}}}\]</p>, <p>Переведем температуры в шкалу абсолютных температур:</p>, <p>\[24^\circ\;C  = 297\;К\]</p>, <p>\[20^\circ\;C  = 293\;К\]</p>, <p>Посчитаем отношение давлений пара \(p_1\) и \(p_2\):</p>, <p>\[\frac{{{p_2}}}{{{p_1}}} = \frac{{293}}{{297}} = 0,987 \approx 1\]</p>, <p>Тогда формула (1) примет следующий вид:</p>, <p>\[{\varphi _2} = \frac{{{\varphi _1}{p_{н1}}}}{{{p_{н2}}}}\]</p>, <p>Посчитаем ответ (относительную влажность \(\varphi_1\) подставим в долях единиц):</p>, <p>\[{\varphi _2} = \frac{{0,5 \cdot 2943}}{{2330}} = 0,63\]</p>]"
247;[<p>Найти массу водяных паров в 1 м<sup>3</sup> воздуха при нормальном атмосферном давлении, температуре 25° C и относительной влажности 60%. Давление насыщенного пара при 25° C равно 3167 Па.</p>, <p><em>Задача №4.4.14 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(V=1\) м<sup>3</sup>, \(t=25^\circ\) C, \(\varphi=60\%\), \(p_н=3167\) Па, \(m-?\)</p>, <p>Пока водяной пар является ненасыщенным, то он подчиняется всем законам идеального газа. Запишем уравнение Клапейрона-Менделеева для водяного пара:</p>, <p>\[pV = \frac{m}{M}RT\]</p>, <p>Молярная масса водяного пара \(M\) равна 0,018 кг/моль.</p>, <p>Откуда искомую массу \(m\) можно найти из выражения:</p>, <p>\[m = \frac{{pVM}}{{RT}}\;\;\;\;(1)\]</p>, <p>Чтобы узнать давление водяного пара \(p\), запишем формулу определения относительной влажности воздуха \(\varphi\):</p>, <p>\[\varphi  = \frac{p}{{{p_н}}}\]</p>, <p>\[p = \varphi {p_н}\;\;\;\;(2)\]</p>, <p>Подставим выражение (2) в формулу (1), тогда получим решение задачи в общем виде:</p>, <p>\[m = \frac{{\varphi {p_н}VM}}{{RT}}\]</p>, <p>Переведём температуру \(t\) в шкалу Кельвина, а относительную влажность \(\varphi\) – в доли единиц:</p>, <p>\[25^\circ\;C  = 298\;К\]</p>, <p>\[60\%  = 0,6\]</p>, <p>Посчитаем ответ:</p>, <p>\[m = \frac{{0,6 \cdot 3167 \cdot 1 \cdot 0,018}}{{8,31 \cdot 298}} = 0,0138\;кг\]</p>]"
248;[<p>Давление водяного пара в воздухе на 40% ниже давления насыщенных паров при этой же температуре. Чему равна относительная влажность воздуха?</p>, <p><em>Задача №4.4.15 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];[<p>\(p=0,6p_н\), \(\varphi-?\)</p>, <p>В условии сказано, что давление водяного пара в воздухе на 40% ниже давления насыщенных паров, значит верно равенство:</p>, <p>\[p = 0,6{p_н}\]</p>, <p>Относительная влажность воздуха \(\varphi\) равна отношению давления водяного пара \(p\) при данной температуре к давлению насыщенного водяного пара \(p_н\) при той же температуре, то есть:</p>, <p>\[\varphi  = \frac{p}{{{p_н}}}\]</p>, <p>Учитывая вышесказанное, получим:</p>, <p>\[\varphi  = \frac{{0,6{p_н}}}{{{p_н}}} = 0,6\]</p>]
249;[<p>В сосуде объемом 100 л при 27° C находится воздух с относительной влажностью 30%. Какой станет относительная влажность, если в сосуд внесли 1 г воды? Давление насыщенных паров воды при 27° C – 3,55 кПа.</p>, <p><em>Задача №4.4.16 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(V=100\) л, \(t=27^\circ\) C, \(\varphi_1=30\%\), \(m=1\) г, \(p_н=3,55\) кПа, \(\varphi_2-?\)</p>, <p>Относительную влажность воздуха \(\varphi\) определяют как отношение давления водяных паров при данной температуре к давлению насыщенных водяных паров при той же температуре:</p>, <p>\[\varphi  = \frac{p}{{{p_н}}}\]</p>, <p>Откуда видно, что давление пара \(p\) при одной и той же температуре зависит только от относительной влажности \(\varphi\), поскольку давление насыщенных паров \(p_н\) постоянно при одной температуре.</p>, <p>\[p = \varphi {p_н}\]</p>, <p>Допустим, что водяной пар всегда будет ненасыщенным. Учитывая вышенаписанное, запишем уравнение Клапейрона-Менделеева для моментов до и после внесения воды (точнее после испарения внесённой воды):</p>, <p>\[\left\{ \begin{gathered}<br/> {\varphi _1}{p_н}V = \frac{{{m_0}}}{M}RT \;\;\;\;(1)\hfill \\<br/> {\varphi _2}{p_н}V = \frac{{{m_0} + m}}{M}RT \hfill \\<br/> \end{gathered} \right.\]</p>, <p>Поделим нижнее уравнение на верхнее:</p>, <p>\[\frac{{{\varphi _2}}}{{{\varphi _1}}} = \frac{{{m_0} + m}}{{{m_0}}}\]</p>, <p>\[{\varphi _2} = {\varphi _1}\left( {1 + \frac{m}{{{m_0}}}} \right)\;\;\;\;(2)\]</p>, <p>Начальную массу водяного пара \(m_0\) определим из уравнения (1):</p>, <p>\[{m_0} = \frac{{{\varphi _1}{p_н}VM}}{{RT}}\]</p>, <p>Полученное выражение подставим в формулу (2):</p>, <p>\[{\varphi _2} = {\varphi _1}\left( {1 + \frac{{mRT}}{{{\varphi _1}{p_н}VM}}} \right)\]</p>, <p>Задача решена в общем виде. Переведем некоторые величины в систему СИ и посчитаем ответ:</p>, <p>\[100\;л = 0,1\;м^3\]</p>, <p>\[27^\circ\;C  = 300\;К\]</p>, <p>\[30\%  = 0,3\]</p>, <p>\[1\;г = {10^{ – 3}}\;кг\]</p>, <p>\[{\varphi _2} = 0,3\left( {1 + \frac{{{{10}^{ – 3}} \cdot 8,31 \cdot 300}}{{0,3 \cdot 3,55 \cdot {{10}^3} \cdot 0,1 \cdot 0,018}}} \right) = 0,69 = 69\% \]</p>]"
