;question;answer
10;[<p>Гусеничный трактор развивает номинальную мощность 60 кВт и при этой мощности расходует в среднем в час 18 кг дизельного топлива. Найти КПД его двигателя. Удельная теплота сгорания дизельного топлива 42 МДж/кг.</p>, <p><em>Задача №5.1.11 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(N=60\) кВт, \(t=1\) ч, \(m=18\) кг, \(q=42\) МДж/кг, \(\eta-?\)</p>, <p>Если в задаче упоминается коэффициент полезного действия (КПД) чего-либо, то задачу начинают решать, записав формулу его определения. Напомним, что КПД равен отношению полезной работы к затраченной работе.</p>, <p>\[\eta  = \frac{{{A_п}}}{{{A_з}}}\;\;\;\;(1)\]</p>, <p>Полезную работу определим через номинальную мощность двигателя, используя такую формулу:</p>, <p>\[{A_п} = Nt\;\;\;\;(2)\]</p>, <p>Затраченная работа равна количеству теплоты, выделившейся при сгорании в двигателе дизельного топлива, поэтому её можно найти по формуле:</p>, <p>\[{A_з} = qm\;\;\;\;(3)\]</p>, <p>Подставим выражения (2) и (3) в формулу (1), так мы получим решение задачи в общем виде:</p>, <p>\[\eta  = \frac{{Nt}}{{qm}}\]</p>, <p>Переведём время работы в систему СИ, далее подставим значения величин в формулу и посчитаем ответ:</p>, <p>\[1\;ч = 3600\;с\]</p>, <p>\[\eta  = \frac{{60 \cdot {{10}^3} \cdot 3600}}{{42 \cdot {{10}^6} \cdot 18}} = 0,286\]</p>]"
11;[<p>В стакане имеется 250 г воды при температуре 80° C. На сколько понизится температура воды, если в нее опустить серебряную ложку массой 50 г при температуре 293 К?</p>, <p><em>Задача №5.1.12 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(m_1=250\) г, \(t_1=80^\circ\), \(m_2=50\) г, \(T_2=293\) К, \(\Delta t-?\)</p>, <p>Когда в воду опустят серебряную ложку, то вода остынет до температуры \(t\), а ложка нагреется до той же температуры.</p>, <p>Вообще, искомую величину \(\Delta t\) следует искать из выражения:</p>, <p>\[\Delta t = {t_1} – t\;\;\;\;(1)\]</p>, <p>Найдем для начала температуру \(t\), для чего запишем уравнение теплового баланса.</p>, <p>\[{Q_1} = {Q_2}\]</p>, <p>Здесь \(Q_1\) – количество теплоты, отданное водой ложке при остывании до температуры \(t\), а \(Q_2\) – количество теплоты, полученное ложкой от воды при нагревании до той же температуры. Распишем количества теплоты по известным формулам.</p>, <p>\[{c_1}{m_1}\left( {{t_1} – t} \right) = {c_2}{m_2}\left( {t – {t_2}} \right)\]</p>, <p>Удельная теплоемкость воды \(c_1\) равна 4200 Дж/(кг·°C), удельная теплоемкость серебра \(c_2\) равна 250 Дж/(кг·°C).</p>, <p>Раскроем скобки в обеих частях равенства:</p>, <p>\[{c_1}{m_1}{t_1} – {c_1}{m_1}t = {c_2}{m_2}t – {c_2}{m_2}{t_2}\]</p>, <p>Перенесем в правую часть все члены с множителем \(t\), вынесем его за скобки, остальные члены перенесем в левую часть.</p>, <p>\[t\left( {{c_1}{m_1} + {c_2}{m_2}} \right) = {c_1}{m_1}{t_1} + {c_2}{m_2}{t_2}\]</p>, <p>\[t = \frac{{{c_1}{m_1}{t_1} + {c_2}{m_2}{t_2}}}{{{c_1}{m_1} + {c_2}{m_2}}}\]</p>, <p>Полученное выражение подставим в формулу (1):</p>, <p>\[\Delta t = {t_1} – \frac{{{c_1}{m_1}{t_1} + {c_2}{m_2}{t_2}}}{{{c_1}{m_1} + {c_2}{m_2}}}\]</p>, <p>Приведём под общий знаменатель:</p>, <p>\[\Delta t = \frac{{{c_1}{m_1}{t_1} + {c_2}{m_2}{t_1} – {c_1}{m_1}{t_1} – {c_2}{m_2}{t_2}}}{{{c_1}{m_1} + {c_2}{m_2}}}\]</p>, <p>\[\Delta t = \frac{{{c_2}{m_2}{t_1} – {c_2}{m_2}{t_2}}}{{{c_1}{m_1} + {c_2}{m_2}}}\]</p>, <p>\[\Delta t = \frac{{{c_2}{m_2}\left( {{t_1} – {t_2}} \right)}}{{{c_1}{m_1} + {c_2}{m_2}}}\]</p>, <p>Задача решена в общем виде.</p>, <p>Переведём массы в килограммы, а температуру \(T_2\) – в градусы Цельсия:</p>, <p>\[50\;г = 0,05\;кг\]</p>, <p>\[250\;г = 0,25\;кг\]</p>, <p>\[293\;К = 20^\circ\;C \]</p>, <p>Произведем расчет численного ответа:</p>, <p>\[\Delta t = \frac{{250 \cdot 0,05 \cdot \left( {80 – 20} \right)}}{{4200 \cdot 0,25 + 250 \cdot 0,05}} = 0,7^\circ\;C \]</p>]"
12;[<p>Воду массой 4,65 кг, взятую при температуре 286 К, нагревают до 308 К погружением куска железа с температурой 773 К. Найти массу куска железа. Теплообменом с окружающими телами и испарением пренебречь.</p>, <p><em>Задача №5.1.13 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(m_1=4,65\) кг, \(T_1=286\) К, \(T=308\) К, \(T_2=773\) К, \(m_2-?\)</p>, <p>При погружении куска железа в воду в результате теплообмена первый остынет до температуры \(T\), а вторая – нагреется до этой температуры. Запишем уравнение теплового баланса:</p>, <p>\[{Q_1} = {Q_2}\]</p>, <p>Здесь \(Q_1\) – количество теплоты, полученное водой от железа при нагревании, а \(Q_2\) – количество теплоты, отданное куском железа воде при остывании. Распишем количества теплоты по известным формулам.</p>, <p>\[{c_1}{m_1}\left( {T – {T_1}} \right) = {c_2}{m_2}\left( {{T_2} – T} \right)\]</p>, <p>Удельная теплоемкость воды \(c_1\) равна 4200 Дж/(кг·К), а удельная теплоемкость железа \(c_2\) – 460 Дж/(кг·К).</p>, <p>Выразим из равенства массу куска железа \(m_2\):</p>, <p>\[{m_2} = \frac{{{c_1}{m_1}\left( {T – {T_1}} \right)}}{{{c_2}\left( {{T_2} – T} \right)}}\]</p>, <p>Посчитаем ответ:</p>, <p>\[{m_2} = \frac{{4200 \cdot 4,65 \cdot \left( {308 – 286} \right)}}{{460 \cdot \left( {773 – 308} \right)}} = 2,009\;кг = 2009\;г\]</p>]"
13;[<p>Определить удельную теплоемкость трансформаторного масла, если для нагревания 5 т масла от 70° до 75° C требуется 50,6 МДж количества теплоты.</p>, <p><em>Задача №5.1.14 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(m=5\) т, \(t_1=70^\circ\) C, \(t_2=75^\circ\) C, \(Q=50,6\) МДж, \(c-?\)</p>, <p>Удельной теплоемкостью \(c\) называется физическая величина, показывающая какое количество теплоты необходимо, чтобы изменить температуру единицы массы вещества на 1° C (или 1 К). Согласно этому определению её можно найти по такой формуле:</p>, <p>\[c = \frac{Q}{{m\left( {{t_2} – {t_1}} \right)}}\]</p>, <p>Такую же формулу Вы бы получили, если записали формулу количества теплоты при нагревании и далее выразили оттуда искомую удельную теплоемкость \(c\).</p>, <p>Переведём массу трансформаторного масла в систему СИ:</p>, <p>\[5\;т = 5000\;кг\]</p>, <p>Посчитаем ответ:</p>, <p>\[c = \frac{{50,6 \cdot {{10}^6}}}{{5000 \cdot \left( {75 – 70} \right)}} = 2024\;Дж/(кг\cdot ^{\circ}C)\]</p>]"
14;[<p>Тепловая нагрузка горелки водонагревателя равна 25 МДж/ч, вместимость бака 80 л, КПД составляет 80%. Сколько времени потребуется для нагревания воды в баке водонагревателя от 25° до 90° C?</p>, <p><em>Задача №5.1.15 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(N=25\) МДж/ч, \(V=80\) л, \(\eta=80\%\), \(t_1=25^\circ\) C, \(t_2=90^\circ\) C, \(\tau-?\)</p>, <p>Запишем формулу определения коэффициента полезного действия (КПД). КПД – это отношение полезной работы \(A_п\) к затраченной работе \(A_з\).</p>, <p>\[\eta  = \frac{{{A_п}}}{{{A_з}}}\;\;\;\;(1)\]</p>, <p>Полезная работа водонагревателя \(A_п\) заключается в том, что он нагревает воду, поэтому полезная работа равна количеству теплоты, необходимое для нагревания воды.</p>, <p>\[{A_п} = cm\left( {{t_2} – {t_1}} \right)\]</p>, <p>Удельная теплоемкость воды \(c\) равна 4200 Дж/(кг·°C).</p>, <p>Поскольку в задаче известна вместимость бака, то выразим массу нагреваемой воды \(m\) через объем бака \(V\) и плотность воды \(\rho\) (плотность воды равна 1000 кг/м<sup>3</sup>).</p>, <p>\[{A_п} = c\rho V\left( {{t_2} – {t_1}} \right)\;\;\;\;(2)\]</p>, <p>Затраченную работу \(A_з\) найдем через тепловую нагрузку горелки водонагревателя \(N\) (по сути это мощность горелки) и искомое время работы \(\tau\).</p>, <p>\[{A_з} = N\tau \;\;\;\;(3)\]</p>, <p>Подставим в формулу (1) выражения (2) и (3), тогда:</p>, <p>\[\eta  = \frac{{c\rho V\left( {{t_2} – {t_1}} \right)}}{{N\tau }}\]</p>, <p>Тогда время нагревания воды можно найти по формуле:</p>, <p>\[\tau  = \frac{{c\rho V\left( {{t_2} – {t_1}} \right)}}{{\eta N}}\]</p>, <p>Переведём тепловую нагрузку, объем бака и КПД в систему СИ:</p>, <p>\[25\;МДж/ч = \frac{{25 \cdot {{10}^6}}}{{3600}}\;Вт = 6944,4\;Вт\]</p>, <p>\[80\;л = 0,08\;м^3\]</p>, <p>\[80\%  = 0,8\]</p>, <p>Произведем расчет численного ответа:</p>, <p>\[\tau  = \frac{{4200 \cdot 1000 \cdot 0,08 \cdot \left( {90 – 25} \right)}}{{0,8 \cdot 6944,4}} = 3931,2\;с = 65,5\;мин\]</p>]"
15;[<p>В электрическом чайнике мощностью 800 Вт можно вскипятить 1,6 л воды, имеющей температуру 20° C, за 20 мин. Найти КПД чайника.</p>, <p><em>Задача №5.1.16 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(N=800\) Вт, \(V=1,6\) л, \(t=20^\circ\) C, \(\tau=20\) мин, \(\eta-?\)</p>, <p>Коэффициент полезного действия \(\eta\) (КПД) равен отношению полезной работы \(A_п\) к затраченной работе \(A_з\).</p>, <p>\[\eta  = \frac{{{A_п}}}{{{A_з}}}\;\;\;\;(1)\]</p>, <p>Полезная работа чайника \(A_п\) заключается в том, что он нагревает воду, поэтому полезная работа равна количеству теплоты, требующемуся для нагревания воды до кипения. Напомним, что температура кипения \(t_к\) равна 100° C.</p>, <p>\[{A_п} = cm\left( {{t_к} – t} \right)\]</p>, <p>Удельная теплоемкость воды равна 4200 Дж/(кг·°C).</p>, <p>Выразим массу нагреваемой воды \(m\) через плотность воды \(\rho\) и объем \(V\). Плотность воды равна 1000 кг/м<sup>3</sup>.</p>, <p>\[{A_п} = c\rho V\left( {{t_к} – t} \right)\;\;\;\;(2)\]</p>, <p>Затраченную работу \(A_з\) определим как произведение мощности чайника \(N\) на время \(\tau\).</p>, <p>\[{A_з} = N\tau \;\;\;\;(3)\]</p>, <p>Подставив выражения (2) и (3) в формулу (1), получим такую конечную формулу:</p>, <p>\[\eta  = \frac{{c\rho V\left( {{t_1} – t} \right)}}{{N\tau }}\]</p>, <p>Переведём объем чайника \(V\) и время нагревания воды \(\tau\) в систему СИ.</p>, <p>\[1,6\;л = 1,6 \cdot {10^{ – 3}}\;м^3\]</p>, <p>\[20\;мин = 1200\;с\]</p>, <p>Посчитаем ответ:</p>, <p>\[\eta  = \frac{{4200 \cdot 1000 \cdot 1,6 \cdot {{10}^{ – 3}} \cdot \left( {100 – 20} \right)}}{{800 \cdot 1200}} = 0,56\]</p>]"
16;[<p>Для закалки стальную деталь, нагретую до 1073 К, массой 0,5 кг опустили в воду массой 10 кг при температуре 288 К. До какой температуры охладится стальная деталь?</p>, <p><em>Задача №5.1.17 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(T_1=1073\) К, \(m_1=0,5\) кг, \(m_2=10\) кг, \(T_2=288\) К, \(T-?\)</p>, <p>После опускания стальной детали в воду деталь остынет до температуры \(T\), а вода нагреется до этой же температуры. Запишем уравнение теплового баланса:</p>, <p>\[{Q_1} = {Q_2}\]</p>, <p>Здесь \(Q_1\) – количество теплоты, отданное стальной деталью воды при остывании, а \(Q_2\) – количество теплоты, полученное водой при нагревании.</p>, <p>\[{c_1}{m_1}\left( {{T_1} – T} \right) = {c_2}{m_2}\left( {T – {T_2}} \right)\]</p>, <p>Удельная теплоемкость стали \(c_1\) равна 460 Дж/(кг·К), а удельная теплоемкость воды \(c_2\) – 4200 Дж/(кг·К).</p>, <p>Раскроем скобки в обеих частях равенства:</p>, <p>\[{c_1}{m_1}{T_1} – {c_1}{m_1}T = {c_2}{m_2}T – {c_2}{m_2}{T_2}\]</p>, <p>Перенесем в правую часть все члены с множителем \(T\) и вынесем его за скобки. Остальные члены перенесем в левую часть.</p>, <p>\[{c_1}{m_1}{T_1} + {c_2}{m_2}{T_2} = \left( {{c_1}{m_1} + {c_2}{m_2}} \right)T\]</p>, <p>\[T = \frac{{{c_1}{m_1}{T_1} + {c_2}{m_2}{T_2}}}{{{c_1}{m_1} + {c_2}{m_2}}}\]</p>, <p>Произведём вычисления:</p>, <p>\[T = \frac{{460 \cdot 0,5 \cdot 1073 + 4200 \cdot 10 \cdot 288}}{{460 \cdot 0,5 + 4200 \cdot 10}} = 292,3\;К = 19,3^\circ\;C \]</p>]"
17;[<p>Мощность, развиваемая двигателем самолета на скорости 900 км/ч, равна 3 МВт. При этом на пути 10 км расходуется 8 кг бензина. Найти КПД двигателя.</p>, <p><em>Задача №5.1.18 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(\upsilon=900\) км/ч, \(N=3\) МВт, \(S=10\) км, \(m=8\) кг, \(\eta-?\)</p>, <p>Коэффициент полезного действия \(\eta\) (КПД) двигателя можно найти как отношение полезной работы \(A_п\) к затраченной работе \(A_з\).</p>, <p>\[\eta  = \frac{{{A_п}}}{{{A_з}}}\;\;\;\;(1)\]</p>, <p>Полезную работу двигателя \(A_п\) найдем через мощность \(N\) и время \(t\).</p>, <p>\[{A_п} = Nt\]</p>, <p>Так как самолет двигался равномерно со скоростью \(\upsilon\) и прошёл путь \(S\), то время можно найти как отношение пути к скорости, то есть полезную работу следует искать по формуле:</p>, <p>\[{A_п} = \frac{{NS}}{\upsilon }\;\;\;\;(2)\]</p>, <p>Затраченная работа \(A_з\) равна количеству теплоты, выделяемой при сгорании бензина.</p>, <p>\[{A_з} = qm\;\;\;\;(3)\]</p>, <p>Удельная теплота сгорания бензина равна 46 МДж/кг.</p>, <p>Подставим выражения (2) и (3) в формулу (1). Так мы получим решение задачи в общем виде.</p>, <p>\[\eta  = \frac{{NS}}{{\upsilon qm}}\]</p>, <p>Переведём скорость самолета в систему СИ:</p>, <p>\[900\;км/ч = \frac{{900 \cdot 1000}}{{1 \cdot 3600}}\;м/с = 250\;м/с\]</p>, <p>Численно КПД двигателя самолета равен:</p>, <p>\[\eta  = \frac{{3 \cdot {{10}^6} \cdot 10 \cdot {{10}^3}}}{{250 \cdot 46 \cdot {{10}^6} \cdot 8}} = 0,326\]</p>]"
18;[<p>Определите расход бензина автомобилем на 1 км пути при скорости 72 км/ч. Мощность двигателя автомобиля 20 кВт, КПД равен 25%.</p>, <p><em>Задача №5.1.19 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(S=1\) км, \(\upsilon=72\) км/ч, \(N=20\) кВт, \(\eta=25\%\), \(V-?\)</p>, <p>Согласно определению коэффициент полезного действия (КПД) – это отношение полезной работы автомобиля к затраченной работе.</p>, <p>\[\eta  = \frac{{{A_п}}}{{{A_з}}}\;\;\;\;(1)\]</p>, <p>Полезную работу \(A_п\) можно определить через его мощность \(N\) и время работы \(t\). Последнее можно найти как отношение пройденного пути \(S\) к скорости движения \(\upsilon\), поэтому:</p>, <p>\[{A_п} = Nt = \frac{{NS}}{\upsilon }\;\;\;\;(2)\]</p>, <p>Затраченная работа \(A_з\) равна количеству теплоты \(Q\), выделившейся при сгорании бензина в двигателе. Последнюю найдем как произведение удельной теплоты сгорания \(q\) на массу бензина \(m\).</p>, <p>\[{A_з} = qm\]</p>, <p>Массу бензина представим как произведение плотности бензина \(\rho\) на объем \(V\).</p>, <p>\[{A_з} = q\rho V\;\;\;\;(3)\]</p>, <p>Подставим выражения (2) и (3) в формулу (1), тогда:</p>, <p>\[\eta  = \frac{{NS}}{{\upsilon q\rho V}}\]</p>, <p>Выразим искомый объем бензина \(V\):</p>, <p>\[V = \frac{{NS}}{{\eta \upsilon q\rho }}\]</p>, <p>Плотность бензина \(\rho\) равна 700 кг/м<sup>3</sup>, а удельная теплота сгорания \(q\) – 46 МДж/кг. Переведем скорость из км/ч в м/с, а КПД из процентов в доли единицы:</p>, <p>\[72\;км/ч = \frac{{72 \cdot 1000}}{{1 \cdot 3600}}\;м/с = 20\;м/с\]</p>, <p>\[25\%  = 0,25\]</p>, <p>Подставим значения величин в последнюю формулу, чтобы посчитать численный ответ.</p>, <p>\[V = \frac{{20 \cdot {{10}^3} \cdot 1000}}{{0,25 \cdot 20 \cdot 46 \cdot {{10}^6} \cdot 700}} = 124,2 \cdot {10^{ – 6}}\;м^3 = 124,2\;см^3\]</p>]"
19;[<p>Горячее тело, температура которого 70° C, приведено в соприкосновение с холодным телом, температура которого 20° C. В тепловом равновесии установилась температура 30° C. Во сколько раз теплоемкость холодного тела больше теплоемкости горячего?</p>, <p><em>Задача №5.1.20 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];[<p>\(t_1=70^\circ\) C, \(t_2=20^\circ\) C, \(t=30^\circ\) C, \(\frac{C_2}{C_1}-?\)</p>, <p>Из условия уже понятно, что происходило с телами, поэтому сразу запишем уравнение теплового баланса:</p>, <p>\[{Q_1} = {Q_2}\]</p>, <p>Здесь \(Q_1\) – количество теплоты, отданное горячим телом холодному при остывании до температуры \(t\), а \(Q_2\) – количество теплоты, полученное холодным телом от горячего при нагревании до той же температуры. Распишем эти теплоты по известным формулам – обратите внимание, что в условии фигурирует теплоемкость, а не удельная теплоемкость.</p>, <p>\[{C_1}\left( {{t_1} – t} \right) = {C_2}\left( {t – {t_2}} \right)\]</p>, <p>Выразим искомое отношение теплоемкостей \(\frac{C_2}{C_1}\):</p>, <p>\[\frac{{{C_2}}}{{{C_1}}} = \frac{{{t_1} – t}}{{t – {t_2}}}\]</p>, <p>Посчитаем ответ к задаче:</p>, <p>\[\frac{{{C_2}}}{{{C_1}}} = \frac{{70 – 30}}{{30 – 20}} = 4\]</p>]
20;[<p>Для экономии энергии стальной бак массой 4 кг заменили стальной сеткой массой 1,5 кг и загрузили в термическую печь. На сколько меньше теплоты потребуется для её нагревания от 18° до 918° C?</p>, <p><em>Задача №5.1.21 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(m_1=4\) кг, \(m_2=1,5\) кг, \(t_1=18^\circ\) C, \(t_2=918^\circ\) C, \(\Delta Q-?\)</p>, <p>Для нагревания стального бака от температуры \(t_1\) до температуры \(t_2\) требуется количество теплоты, определяемое формулой:</p>, <p>\[{Q_1} = c{m_1}\left( {{t_2} – {t_1}} \right)\]</p>, <p>Если заменить стальной бак сеткой из того же материала, то количество теплоты, требуемое для его нагревания, можно найти по аналогичной формуле:</p>, <p>\[{Q_2} = c{m_2}\left( {{t_2} – {t_1}} \right)\]</p>, <p>Удельная теплоемкость стали \(c\) равна 460 Дж/(кг·°C).</p>, <p>Искомую величину \(\Delta Q\) следует определять по формуле:</p>, <p>\[\Delta Q = {Q_1} – {Q_2}\]</p>, <p>С учётом вышеприведённого, имеем:</p>, <p>\[\Delta Q = c{m_1}\left( {{t_2} – {t_1}} \right) – c{m_2}\left( {{t_2} – {t_1}} \right)\]</p>, <p>\[\Delta Q = c\left( {{m_1} – {m_2}} \right)\left( {{t_2} – {t_1}} \right)\]</p>, <p>Подставим исходные данные задачи в формулу и посчитаем ответ:</p>, <p>\[\Delta Q = 460 \cdot \left( {4 – 1,5} \right)\left( {918 – 18} \right) = 1,035 \cdot {10^6}\;Дж = 1,035\;МДж\]</p>]"
21;[<p>Смешали 24 кг цемента при температуре 5° C с 30 л воды при температуре 35° C. Определить температуру раствора. Потерями пренебречь. Удельная теплоемкость цемента – 830 Дж/(кг·К).</p>, <p><em>Задача №5.1.22 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(m_1=24\) кг, \(t_1=5^\circ\) C, \(V_2=30\) л, \(t_2=35^\circ\) C, \(c_1=830\) Дж/(кг·К), \(t-?\)</p>, <p>Запишем уравнение теплового баланса:</p>, <p>\[{Q_1} = {Q_2}\]</p>, <p>Здесь \(Q_1\) – количество теплоты, полученное цементом от воды при нагревании до температуры \(t\), \(Q_2\) – количество теплоты, отданное водой цементу при охлаждении до той же температуры. Распишем количества теплоты по известным формулам:</p>, <p>\[{c_1}{m_1}\left( {t – {t_1}} \right) = {c_2}{m_2}\left( {{t_2} – t} \right)\]</p>, <p>Удельная теплоемкость воды \(c_2\) равна 4200 Дж/(кг·°C).</p>, <p>Распишем массу воды \(m_2\) как произведение плотности воды \(\rho_2\) на объем \(V_2\). Напомним, что плотность воды равна 1000 кг/м<sup>3</sup>.</p>, <p>\[{c_1}{m_1}\left( {t – {t_1}} \right) = {c_2}{\rho _2}{V_2}\left( {{t_2} – t} \right)\]</p>, <p>Раскроем скобки в обеих частях равенства:</p>, <p>\[{c_1}{m_1}t – {c_1}{m_1}{t_1} = {c_2}{\rho _2}{V_2}{t_2} – {c_2}{\rho _2}{V_2}t\]</p>, <p>Все члены с множителем \(t\) перенесем в левую сторону, вынесем его за скобки, остальные члены перенесем в правую сторону.</p>, <p>\[t\left( {{c_1}{m_1} + {c_2}{\rho _2}{V_2}} \right) = {c_1}{m_1}{t_1} + {c_2}{\rho _2}{V_2}{t_2}\]</p>, <p>\[t = \frac{{{c_1}{m_1}{t_1} + {c_2}{\rho _2}{V_2}{t_2}}}{{{c_1}{m_1} + {c_2}{\rho _2}{V_2}}}\]</p>, <p>Переведём объем из литров в кубические метры:</p>, <p>\[30\;л = 0,03\;м^3\]</p>, <p>Произведём расчет численного ответа:</p>, <p>\[t = \frac{{830 \cdot 24 \cdot 5 + 4200 \cdot 1000 \cdot 0,03 \cdot 35}}{{830 \cdot 24 + 4200 \cdot 1000 \cdot 0,03}} = 31^\circ\;C  = 304\;К\]</p>]"
